Diffuse_solar_radiation,Date (GMT+1)
0.0,2015-02-01T07:00:00
11.0,2015-02-01T08:00:00
74.0,2015-02-01T09:00:00
144.0,2015-02-01T10:00:00
195.0,2015-02-01T11:00:00
236.0,2015-02-01T12:00:00
237.0,2015-02-01T13:00:00
204.0,2015-02-01T14:00:00
140.0,2015-02-01T15:00:00
66.0,2015-02-01T16:00:00
10.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
10.0,2015-02-01T08:00:00
59.0,2015-02-01T09:00:00
115.0,2015-02-01T10:00:00
193.0,2015-02-01T11:00:00
233.0,2015-02-01T12:00:00
240.0,2015-02-01T13:00:00
200.0,2015-02-01T14:00:00
150.0,2015-02-01T15:00:00
62.0,2015-02-01T16:00:00
10.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
12.0,2015-02-01T08:00:00
71.0,2015-02-01T09:00:00
144.0,2015-02-01T10:00:00
214.0,2015-02-01T11:00:00
272.0,2015-02-01T12:00:00
300.0,2015-02-01T13:00:00
260.0,2015-02-01T14:00:00
190.0,2015-02-01T15:00:00
94.0,2015-02-01T16:00:00
17.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
17.0,2015-02-01T08:00:00
87.0,2015-02-01T09:00:00
177.0,2015-02-01T10:00:00
251.0,2015-02-01T11:00:00
287.0,2015-02-01T12:00:00
301.0,2015-02-01T13:00:00
259.0,2015-02-01T14:00:00
184.0,2015-02-01T15:00:00
88.0,2015-02-01T16:00:00
17.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
14.0,2015-02-01T08:00:00
80.0,2015-02-01T09:00:00
175.0,2015-02-01T10:00:00
230.0,2015-02-01T11:00:00
274.0,2015-02-01T12:00:00
290.0,2015-02-01T13:00:00
249.0,2015-02-01T14:00:00
190.0,2015-02-01T15:00:00
95.0,2015-02-01T16:00:00
18.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
7.0,2015-02-01T08:00:00
37.0,2015-02-01T09:00:00
77.0,2015-02-01T10:00:00
115.0,2015-02-01T11:00:00
140.0,2015-02-01T12:00:00
130.0,2015-02-01T13:00:00
112.0,2015-02-01T14:00:00
78.0,2015-02-01T15:00:00
42.0,2015-02-01T16:00:00
9.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
15.0,2015-02-01T08:00:00
66.0,2015-02-01T09:00:00
117.0,2015-02-01T10:00:00
160.0,2015-02-01T11:00:00
183.0,2015-02-01T12:00:00
188.0,2015-02-01T13:00:00
163.0,2015-02-01T14:00:00
114.0,2015-02-01T15:00:00
65.0,2015-02-01T16:00:00
16.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
14.0,2015-02-01T08:00:00
60.0,2015-02-01T09:00:00
110.0,2015-02-01T10:00:00
157.0,2015-02-01T11:00:00
190.0,2015-02-01T12:00:00
198.0,2015-02-01T13:00:00
185.0,2015-02-01T14:00:00
150.0,2015-02-01T15:00:00
82.0,2015-02-01T16:00:00
22.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
19.0,2015-02-01T08:00:00
77.0,2015-02-01T09:00:00
144.0,2015-02-01T10:00:00
193.0,2015-02-01T11:00:00
226.0,2015-02-01T12:00:00
230.0,2015-02-01T13:00:00
204.0,2015-02-01T14:00:00
155.0,2015-02-01T15:00:00
91.0,2015-02-01T16:00:00
23.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
21.0,2015-02-01T08:00:00
90.0,2015-02-01T09:00:00
166.0,2015-02-01T10:00:00
230.0,2015-02-01T11:00:00
284.0,2015-02-01T12:00:00
307.0,2015-02-01T13:00:00
278.0,2015-02-01T14:00:00
224.0,2015-02-01T15:00:00
133.0,2015-02-01T16:00:00
32.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
29.0,2015-02-01T08:00:00
113.0,2015-02-01T09:00:00
207.0,2015-02-01T10:00:00
279.0,2015-02-01T11:00:00
334.0,2015-02-01T12:00:00
356.0,2015-02-01T13:00:00
332.0,2015-02-01T14:00:00
242.0,2015-02-01T15:00:00
141.0,2015-02-01T16:00:00
34.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
28.0,2015-02-01T08:00:00
97.0,2015-02-01T09:00:00
163.0,2015-02-01T10:00:00
223.0,2015-02-01T11:00:00
256.0,2015-02-01T12:00:00
286.0,2015-02-01T13:00:00
227.0,2015-02-01T14:00:00
164.0,2015-02-01T15:00:00
84.0,2015-02-01T16:00:00
23.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
22.0,2015-02-01T08:00:00
78.0,2015-02-01T09:00:00
144.0,2015-02-01T10:00:00
205.0,2015-02-01T11:00:00
240.0,2015-02-01T12:00:00
279.0,2015-02-01T13:00:00
274.0,2015-02-01T14:00:00
212.0,2015-02-01T15:00:00
127.0,2015-02-01T16:00:00
36.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
31.0,2015-02-01T08:00:00
110.0,2015-02-01T09:00:00
186.0,2015-02-01T10:00:00
240.0,2015-02-01T11:00:00
257.0,2015-02-01T12:00:00
258.0,2015-02-01T13:00:00
218.0,2015-02-01T14:00:00
157.0,2015-02-01T15:00:00
87.0,2015-02-01T16:00:00
24.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
20.0,2015-02-01T08:00:00
69.0,2015-02-01T09:00:00
139.0,2015-02-01T10:00:00
210.0,2015-02-01T11:00:00
245.0,2015-02-01T12:00:00
260.0,2015-02-01T13:00:00
247.0,2015-02-01T14:00:00
195.0,2015-02-01T15:00:00
120.0,2015-02-01T16:00:00
37.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
0.0,2015-02-01T07:00:00
33.0,2015-02-01T08:00:00
123.0,2015-02-01T09:00:00
219.0,2015-02-01T10:00:00
296.0,2015-02-01T11:00:00
341.0,2015-02-01T12:00:00
372.0,2015-02-01T13:00:00
340.0,2015-02-01T14:00:00
268.0,2015-02-01T15:00:00
161.0,2015-02-01T16:00:00
49.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
1.0,2015-02-01T07:00:00
46.0,2015-02-01T08:00:00
137.0,2015-02-01T09:00:00
237.0,2015-02-01T10:00:00
310.0,2015-02-01T11:00:00
361.0,2015-02-01T12:00:00
352.0,2015-02-01T13:00:00
319.0,2015-02-01T14:00:00
240.0,2015-02-01T15:00:00
150.0,2015-02-01T16:00:00
45.0,2015-02-01T17:00:00
0.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
1.0,2015-02-01T07:00:00
30.0,2015-02-01T08:00:00
103.0,2015-02-01T09:00:00
171.0,2015-02-01T10:00:00
211.0,2015-02-01T11:00:00
238.0,2015-02-01T12:00:00
214.0,2015-02-01T13:00:00
197.0,2015-02-01T14:00:00
151.0,2015-02-01T15:00:00
81.0,2015-02-01T16:00:00
27.0,2015-02-01T17:00:00
1.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
1.0,2015-02-01T07:00:00
33.0,2015-02-01T08:00:00
101.0,2015-02-01T09:00:00
195.0,2015-02-01T10:00:00
276.0,2015-02-01T11:00:00
306.0,2015-02-01T12:00:00
303.0,2015-02-01T13:00:00
253.0,2015-02-01T14:00:00
164.0,2015-02-01T15:00:00
111.0,2015-02-01T16:00:00
36.0,2015-02-01T17:00:00
1.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
2.0,2015-02-01T07:00:00
39.0,2015-02-01T08:00:00
99.0,2015-02-01T09:00:00
139.0,2015-02-01T10:00:00
182.0,2015-02-01T11:00:00
190.0,2015-02-01T12:00:00
157.0,2015-02-01T13:00:00
128.0,2015-02-01T14:00:00
89.0,2015-02-01T15:00:00
60.0,2015-02-01T16:00:00
25.0,2015-02-01T17:00:00
1.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
2.0,2015-02-01T07:00:00
41.0,2015-02-01T08:00:00
125.0,2015-02-01T09:00:00
204.0,2015-02-01T10:00:00
254.0,2015-02-01T11:00:00
264.0,2015-02-01T12:00:00
242.0,2015-02-01T13:00:00
218.0,2015-02-01T14:00:00
148.0,2015-02-01T15:00:00
93.0,2015-02-01T16:00:00
40.0,2015-02-01T17:00:00
2.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
2.0,2015-02-01T07:00:00
45.0,2015-02-01T08:00:00
136.0,2015-02-01T09:00:00
226.0,2015-02-01T10:00:00
278.0,2015-02-01T11:00:00
286.0,2015-02-01T12:00:00
288.0,2015-02-01T13:00:00
260.0,2015-02-01T14:00:00
200.0,2015-02-01T15:00:00
151.0,2015-02-01T16:00:00
56.0,2015-02-01T17:00:00
4.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
4.0,2015-02-01T07:00:00
64.0,2015-02-01T08:00:00
181.0,2015-02-01T09:00:00
290.0,2015-02-01T10:00:00
390.0,2015-02-01T11:00:00
456.0,2015-02-01T12:00:00
455.0,2015-02-01T13:00:00
413.0,2015-02-01T14:00:00
324.0,2015-02-01T15:00:00
198.0,2015-02-01T16:00:00
73.0,2015-02-01T17:00:00
4.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
5.0,2015-02-01T07:00:00
64.0,2015-02-01T08:00:00
159.0,2015-02-01T09:00:00
232.0,2015-02-01T10:00:00
292.0,2015-02-01T11:00:00
318.0,2015-02-01T12:00:00
304.0,2015-02-01T13:00:00
280.0,2015-02-01T14:00:00
205.0,2015-02-01T15:00:00
124.0,2015-02-01T16:00:00
44.0,2015-02-01T17:00:00
3.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-02-01T01:00:00
0.0,2015-02-01T02:00:00
0.0,2015-02-01T03:00:00
0.0,2015-02-01T04:00:00
0.0,2015-02-01T05:00:00
0.0,2015-02-01T06:00:00
3.0,2015-02-01T07:00:00
47.0,2015-02-01T08:00:00
133.0,2015-02-01T09:00:00
252.0,2015-02-01T10:00:00
319.0,2015-02-01T11:00:00
341.0,2015-02-01T12:00:00
368.0,2015-02-01T13:00:00
348.0,2015-02-01T14:00:00
301.0,2015-02-01T15:00:00
186.0,2015-02-01T16:00:00
75.0,2015-02-01T17:00:00
5.0,2015-02-01T18:00:00
0.0,2015-02-01T19:00:00
0.0,2015-02-01T20:00:00
0.0,2015-02-01T21:00:00
0.0,2015-02-01T22:00:00
0.0,2015-02-01T23:00:00
0.0,2015-02-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
3.0,2015-03-01T07:00:00
27.0,2015-03-01T08:00:00
59.0,2015-03-01T09:00:00
103.0,2015-03-01T10:00:00
139.0,2015-03-01T11:00:00
172.0,2015-03-01T12:00:00
182.0,2015-03-01T13:00:00
195.0,2015-03-01T14:00:00
150.0,2015-03-01T15:00:00
104.0,2015-03-01T16:00:00
43.0,2015-03-01T17:00:00
3.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
2.0,2015-03-01T07:00:00
37.0,2015-03-01T08:00:00
106.0,2015-03-01T09:00:00
189.0,2015-03-01T10:00:00
220.0,2015-03-01T11:00:00
252.0,2015-03-01T12:00:00
285.0,2015-03-01T13:00:00
249.0,2015-03-01T14:00:00
228.0,2015-03-01T15:00:00
154.0,2015-03-01T16:00:00
66.0,2015-03-01T17:00:00
6.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
9.0,2015-03-01T07:00:00
97.0,2015-03-01T08:00:00
233.0,2015-03-01T09:00:00
346.0,2015-03-01T10:00:00
394.0,2015-03-01T11:00:00
422.0,2015-03-01T12:00:00
402.0,2015-03-01T13:00:00
351.0,2015-03-01T14:00:00
295.0,2015-03-01T15:00:00
167.0,2015-03-01T16:00:00
55.0,2015-03-01T17:00:00
5.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
8.0,2015-03-01T07:00:00
72.0,2015-03-01T08:00:00
170.0,2015-03-01T09:00:00
262.0,2015-03-01T10:00:00
338.0,2015-03-01T11:00:00
367.0,2015-03-01T12:00:00
300.0,2015-03-01T13:00:00
241.0,2015-03-01T14:00:00
177.0,2015-03-01T15:00:00
125.0,2015-03-01T16:00:00
66.0,2015-03-01T17:00:00
8.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
6.0,2015-03-01T07:00:00
57.0,2015-03-01T08:00:00
129.0,2015-03-01T09:00:00
201.0,2015-03-01T10:00:00
283.0,2015-03-01T11:00:00
308.0,2015-03-01T12:00:00
310.0,2015-03-01T13:00:00
296.0,2015-03-01T14:00:00
235.0,2015-03-01T15:00:00
146.0,2015-03-01T16:00:00
57.0,2015-03-01T17:00:00
7.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
9.0,2015-03-01T07:00:00
66.0,2015-03-01T08:00:00
147.0,2015-03-01T09:00:00
231.0,2015-03-01T10:00:00
281.0,2015-03-01T11:00:00
304.0,2015-03-01T12:00:00
287.0,2015-03-01T13:00:00
254.0,2015-03-01T14:00:00
196.0,2015-03-01T15:00:00
127.0,2015-03-01T16:00:00
56.0,2015-03-01T17:00:00
7.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
14.0,2015-03-01T07:00:00
103.0,2015-03-01T08:00:00
217.0,2015-03-01T09:00:00
328.0,2015-03-01T10:00:00
390.0,2015-03-01T11:00:00
448.0,2015-03-01T12:00:00
460.0,2015-03-01T13:00:00
427.0,2015-03-01T14:00:00
340.0,2015-03-01T15:00:00
223.0,2015-03-01T16:00:00
107.0,2015-03-01T17:00:00
13.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
16.0,2015-03-01T07:00:00
114.0,2015-03-01T08:00:00
253.0,2015-03-01T09:00:00
393.0,2015-03-01T10:00:00
493.0,2015-03-01T11:00:00
536.0,2015-03-01T12:00:00
531.0,2015-03-01T13:00:00
473.0,2015-03-01T14:00:00
381.0,2015-03-01T15:00:00
241.0,2015-03-01T16:00:00
107.0,2015-03-01T17:00:00
14.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
12.0,2015-03-01T07:00:00
84.0,2015-03-01T08:00:00
206.0,2015-03-01T09:00:00
352.0,2015-03-01T10:00:00
471.0,2015-03-01T11:00:00
508.0,2015-03-01T12:00:00
513.0,2015-03-01T13:00:00
485.0,2015-03-01T14:00:00
390.0,2015-03-01T15:00:00
263.0,2015-03-01T16:00:00
121.0,2015-03-01T17:00:00
18.0,2015-03-01T18:00:00
0.0,2015-03-01T19:00:00
0.0,2015-03-01T20:00:00
0.0,2015-03-01T21:00:00
0.0,2015-03-01T22:00:00
0.0,2015-03-01T23:00:00
0.0,2015-03-02T00:00:00
0.0,2015-03-01T01:00:00
0.0,2015-03-01T02:00:00
0.0,2015-03-01T03:00:00
0.0,2015-03-01T04:00:00
0.0,2015-03-01T05:00:00
0.0,2015-03-01T06:00:00
20.0,2015-03-01T07:00:00
107.0,2015-03-01T08:00:00
223.0,2015-03-01T09:00:00
337.0,2015-03-01T10:00:00
421.0,2015-03-01T11:00:00
462.0,2015-03-01T12:00:00
